,tweets,labels
2305,abandonar el tabú del suicidio para sensibilizar y visibilizar este asunto que se ha incrementado en los últimos años no es solo una necesidad sino una obligación para todos . avancemos en un plan nacional de prevención de suicidio .,0
2306,"toledo se convertirá en referente nacional del cine con las más de 70 actividades del @ user que cuenta con el apoyo decidido de @ user . @ user @ user o rosa [ politician ] serán algunos de sus protagonistas , pero hay mucho más➡️",0
2307,"disfrutar del trabajo de nuestros artesanos y artesanas y reconocer su trayectoria y apuesta por la innovación , así hemos hecho un año más en @ user . ¡enhorabuena a todos los galardonados ! y en especial a las toledanas maría l. camisón y mª del valle pérez .",0
2308,toledo y su tradicional mercadillo del martes llegará a todos los rincones de españa como reconocimiento a la actividad de la venta ambulante gracias a la @ user y al @ user y es que el cupón del martes 12 de julio ¡no puede ser más toledano !,0
2309,"gracias a su compromiso con el servicio público durante gran parte de su vida han contribuido a que toledo siga avanzando . hoy , abrazamos con gratitud a estos 23 trabajadores del @ user que se jubilan deseándoles salud para disfrutar de esta nueva etapa .",0
2310,"enhorabuena a nuestro querido concejal de deportes y juventud @ user y a su mujer , fátima , por el nacimiento de su segunda hija . celebro que todo haya salido bien y os deseo de todo corazón lo mejor para esta nueva etapa que iniciáis . ¡bienvenida , julieta ! ❤️",0
2311,gracias a la asociación de fondistas toledanos y a los servicios municipales por su esfuerzo e implicación en la xxi carrera popular corpus christi ‘ memorial josé luis pantoja ' que ha discurrido por el casco histórico de nuestra ciudad con medio millar de participantes 👏👏👏,0
2312,la oferta cultural es un elemento clave en la sostenibilidad y en la consolidación de un turismo de calidad y respetuoso con nuestro casco histórico . así lo he puesto de manifiesto en el [ hashtag ] organizado @ user aportando la visión del @ user,0
2313,toledo es cultura con mayúsculas gracias a festivales como el [ hashtag ] que se celebrará en la capital los días 7 y 8 de octubre . hoy hemos conocido un avance de los artistas que conformarán el cartel . @ user siempre contaréis con el apoyo del ayuntamiento .,0
2314,"presentamos el plan de acción de la agenda urbana de toledo con las líneas estratégicas y programas que definirán la ciudad del presente y futuro que queremos . un modelo participativo , abierto a la ciudadanía a través de y en coordinación con el futuro pom",0
2315,nuestro [ hashtag ] se nutre de grandes eventos y también de propuestas más modestas pero igual de especiales . es el caso de la exposición ‘ ecléctica ’ de mayte jiménez que hemos inaugurado hoy en las cuevas de hércules ¡os invitó a disfrutar de la sensibilidad de su autora !,0
2316,"en el día de vuestro patrón , todo mi agradecimiento y admiración hacia los periodistas y escritores que estáis siempre al pie del cañón , por la dedicación , constancia y esfuerzo que le ponéis a una de las profesiones más necesarias de nuestros días . ¡feliz día !",0
2317,"toledo será una de las ciudades que albergue las principales reuniones de la presidencia española de la ue en 2023 , una excelente noticia que nos ofrece una gran oportunidad para amplificar nuestra proyección internacional y dar a conocer nuestro potencial económico y cultural .",0
2318,"uno de los atractivos de [ hashtag ] es recorrer los belenes instalados por la ciudad . una tradición , de padres a hijos , que cada año impulsamos desde el @ user y a la que se suman parroquias , conventos , centros educativos , museos y otras entidades . ¡que los disfrutéis !",0
2319,"visitar los campamentos urbanos que este verano hemos impulsado desde el ayuntamiento siempre es una inyección de ilusión y energía . toledo , ciudad amiga de la infancia , es así una vez más referente en políticas de conciliación y alternativas de ocio para los más pequeños .",0
2320,indescriptible lo vivido hoy en el arranque de campaña en . cuánta responsabilidad . cuánta esperanza . estamos preparados . hambrientos del cambio que castilla y león merece . gracias @ user . tú lo liderarás . .,3
2321,@ user los recursos ante el tribunal constitucional contra los ilegales estados de alarma ❤️,3
2322,@ user el próximo 4 de noviembre rescato su tuit . gracias por ser inspiración .,3
2323,"@ user y resto de la delegación en @ user gracias . honduras , peru y españa unidos en la batalla ideológica .",3
2324,las sentencias más injustas siempre se han dictado en base a la moral . por jueces sin toga . @ user,3
2325,se cumple un año del asesinato del pequeño alex en la rioja . todo sigue igual . el sistema sigue favoreciendo a los monstruos . quedan en libertad . se sigue jugando a una ruleta rusa macabra con la vida de nuestros hijos . son las presas .,3
2326,diputados @ user . siempre al lado de los españoles .,3
2327,@ user solicitan en tu nombre mi declaración como testigo en la audiencia nacional por las presuntas mordidas en angola en el caso @ user . 20.000.000 euros . ¿quién te ha pegado esta puñalada ? como testigo estoy obligada a decir verdad .,3
2328,"la chica del [ hashtag ] no es una guarra y él no es un machote . ¿de qué caverna han salido algunos ? un poco de sentido común . no difundáis las imágenes . entre otros motivos , no conocemos el grado de consentimiento .",3
2329,@ user ¡feliz cumpleaños ! espero que estés pasando un día muy feliz . un beso,3
2330,"recurso 33 ante el @ user de [ hashtag ] @ user . para sacar adelante los presupuestos generales del estado para 2022 , el gobierno rompió la caja única de la seguridad social . por primera vez en la historia . cediéndola al [ political_party ] . ¿qué podía salir mal ? @ user 😉",3
2331,@ user ¡feliz cumpleaños ! que pases un día muy feliz . un beso,3
2332,"hoy la cacería es hacia un buen amigo , inmenso estilista . y sí , marroquí afincado en granada . ¿y ? cómo siento lo mucho que os está suponiendo defender la libertad de caminar .",3
2333,"hoy es santa águeda , protectora de las mujeres . nos hemos encomendado ante ella , en la ermita de el tiemblo . @ user hoy estabais en mis oraciones cuando me he postrado ante la santa .",3
2334,@ user tú y yo nunca hemos engañado a nadie 😉,3
2335,@ user lo compre en el mercado de fuencarral en madrid . hace 14 años 😂,3
2336,@ user el domingo participo en un acto muy especial . te va a gustar 😉,3
2337,@ user y me tuve que contener para no contestar a la iluminada que te insultó .,3
2338,@ user ¡feliz cumpleaños ! que pases un día muy feliz . un beso,3
2339,@ user ¡feliz cumpleaños ! que pases un día muy feliz . un beso,3
2340,"vais a mamar , muy muy fuerte . en esta cuenta vais a mamar libertad y a algunos se os atraganta . mi recomendación : bloqueadme .",3
2341,"@ user javier , esta noticia es mentira . retírala . te lo pido amablemente .",3
2342,muy agradecida a todos los que hoy nos habéis acompañado en la inauguración de la sede en [ hashtag ] 🇵🇦 . la hispanidad unida en una sola voz contra la ideología de género .,3
2343,y algunos siguen pensando que necesitamos ser tuteladas . somos unas descaradas . no pedimos permiso . tampoco perdón .. fuente : @ user,3
2344,"@ user no le pise usted las preguntas a @ user . pero en la vida , para todo , el tiempo es esencial . también el tiempo de hacer las preguntas .",3
2345,“ muy noble y muy leal ciudad de soria ” . deseando veros en un rato .,3
2346,@ user creo que has sido muy benévolo con tus penitencias . seguro que la entrevista con @ user el 19f te sirve de inspiración 😉,3
2347,"en iberoamérica los hijos también son separados de sus padres ( varones ) por una legislación sectaria y discriminatoria . ante una amenaza global , una acción unitaria . la hispanidad en una sola voz por la igualdad .",3
2348,@ user ¡feliz cumpleaños ! que pases un día muy feliz . un beso,3
2349,"gemma , chef y repostera . una mujer que no necesita cuota . y que no se deja secuestrar bajo una bandera ideológica .. fui a comer a , la catedral del lechazo asado , y salí con el corazón lleno .",3
2350,publiqué mi última nómina antes de entrar en política . todas mis retribuciones como diputada . hoy doy una rendición completa de cuentas a los españoles . la transparencia que merecen . que merecemos .,3
2351,"la [ hashtag ] ha sobornado a los sindicatos de clase para convertirles en plataformas suyas personales . son los enemigos del pueblo . y ahora tratan a los [ hashtag ] en huelga como terroristas . camioneros de españa , estamos con vosotros . [ hashtag ]",3
2352,iniciativas registradas en @ user por los diputados de granada : . - [ political_party ] : 4.036 . - [ political_party ] : 78 . - podemos : 30 . - yo : 9.667 . pero ayer @ user publica un artículo dando a entender que no trabajo . muchos nervios . luego vendrán los lloros .,3
2353,en carretera camino a [ hashtag ] para estar con mi querido @ user y el resto de la familia de @ user . ¡feliz domingo ! .,3
2354,"@ user ¡feliz cumpleaños , pitufa ! reina por un día . se te quiere . mucho ❤️",3
2355,"@ user ¡feliz cumpleaños , marina ! que pases un día muy feliz . un beso",3
2356,"recién llegada a . y esta tarde , un acto muy especial . acompañando a mi adorado @ user en la gran distinción que le concede . merecidisimo reconocimiento , amigo mío .",3
2357,hagamos encuesta en instagram : . ¿estás a favor de que se conozca la identidad de los políticos ? .,3
2358,la noticia [ hashtag ] de @ user sigue publicada . ahora vais a decidir vosotros 📊 . 🔄 llegamos hasta el final . ❤️ lo dejamos pasar . cuidado lo que votáis que el éxito de la acción judicial es de un 90 % .,3
2359,"@ user tú has sido luz para muchos de nosotros . tú seguirás siendo luz para muchos de nosotros . lo único que no te perdonaría es que te apagases . palante , niña . palante .",3
2360,"“ sólo se tienen en cuenta las consecuencias que la violencia sexual pueda tener para los agresores , no el trauma que produce una violación en la mujer que la sufre ” . @ user en .",0
2361,"se habla de la polarización como si surgiera por esporas . me parece que esa ya es una victoria de quienes de verdad están interesados en crispar , en provocar griterío .. me explico ( o lo intento ) en [ hashtag ] . gracias , @ user .",0
2362,"más allá de mastodon : hive , post o bluesky también buscan robarle el trono a twitter . informa @ user .",0
